trade_date,symbol_count,avg_quality_score,avg_growth_acceleration,avg_cashflow,avg_debt_control,avg_margin_stability,avg_profitability,risk_flag_distribution,row_count
2020-01-06,3716,0.4791,0.377,0.2272,0.8143,0.6536,0.3233,"{'NONE': 1789, 'CASHFLOW_WEAK': 1101, 'NEGATIVE_EARNINGS': 826}",3716
2020-01-07,3716,0.479,0.3767,0.2271,0.8143,0.6538,0.3233,"{'NONE': 1787, 'CASHFLOW_WEAK': 1102, 'NEGATIVE_EARNINGS': 827}",3716
2020-01-08,3715,0.479,0.3767,0.2271,0.8142,0.6538,0.3233,"{'NONE': 1786, 'CASHFLOW_WEAK': 1102, 'NEGATIVE_EARNINGS': 827}",3715
2020-01-09,3715,0.4791,0.3768,0.2272,0.8141,0.6538,0.3235,"{'NONE': 1787, 'CASHFLOW_WEAK': 1102, 'NEGATIVE_EARNINGS': 826}",3715
2020-01-10,3713,0.4791,0.3769,0.2271,0.8141,0.6538,0.3236,"{'NONE': 1786, 'CASHFLOW_WEAK': 1102, 'NEGATIVE_EARNINGS': 825}",3713
2020-01-13,3713,0.4792,0.3771,0.2273,0.8142,0.6538,0.3235,"{'NONE': 1788, 'CASHFLOW_WEAK': 1101, 'NEGATIVE_EARNINGS': 824}",3713
2020-01-14,3715,0.4793,0.3771,0.2275,0.8141,0.6537,0.3238,"{'NONE': 1792, 'CASHFLOW_WEAK': 1100, 'NEGATIVE_EARNINGS': 823}",3715
2020-01-15,3715,0.4792,0.377,0.2274,0.814,0.6537,0.3238,"{'NONE': 1792, 'CASHFLOW_WEAK': 1100, 'NEGATIVE_EARNINGS': 823}",3715
2020-01-16,3716,0.4793,0.3771,0.2276,0.8142,0.6537,0.3239,"{'NONE': 1794, 'CASHFLOW_WEAK': 1100, 'NEGATIVE_EARNINGS': 822}",3716
2020-01-17,3720,0.4793,0.3772,0.2273,0.8142,0.6537,0.324,"{'NONE': 1794, 'CASHFLOW_WEAK': 1102, 'NEGATIVE_EARNINGS': 824}",3720
2020-01-20,3723,0.4792,0.377,0.2274,0.8142,0.6537,0.3238,"{'NONE': 1795, 'CASHFLOW_WEAK': 1102, 'NEGATIVE_EARNINGS': 826}",3723
2020-01-21,3725,0.4793,0.3772,0.2274,0.8143,0.6537,0.3239,"{'NONE': 1797, 'CASHFLOW_WEAK': 1102, 'NEGATIVE_EARNINGS': 826}",3725
2020-01-22,3730,0.4792,0.3769,0.2273,0.8144,0.6537,0.3237,"{'NONE': 1799, 'CASHFLOW_WEAK': 1102, 'NEGATIVE_EARNINGS': 829}",3730
2020-01-23,3733,0.4792,0.3769,0.2274,0.8143,0.6535,0.3238,"{'NONE': 1801, 'CASHFLOW_WEAK': 1102, 'NEGATIVE_EARNINGS': 830}",3733
2020-02-03,3733,0.4793,0.377,0.2275,0.8144,0.6535,0.3239,"{'NONE': 1802, 'CASHFLOW_WEAK': 1102, 'NEGATIVE_EARNINGS': 829}",3733
2020-02-04,3734,0.4793,0.3771,0.2275,0.8144,0.6534,0.3239,"{'NONE': 1803, 'CASHFLOW_WEAK': 1102, 'NEGATIVE_EARNINGS': 829}",3734
2020-02-05,3737,0.4795,0.3774,0.2276,0.8146,0.6535,0.3242,"{'NONE': 1805, 'CASHFLOW_WEAK': 1103, 'NEGATIVE_EARNINGS': 829}",3737
2020-02-06,3738,0.4795,0.3774,0.2277,0.8146,0.6536,0.3243,"{'NONE': 1806, 'CASHFLOW_WEAK': 1103, 'NEGATIVE_EARNINGS': 829}",3738
2020-02-07,3739,0.4795,0.3773,0.2278,0.8147,0.6536,0.3243,"{'NONE': 1807, 'CASHFLOW_WEAK': 1103, 'NEGATIVE_EARNINGS': 829}",3739
2020-02-10,3740,0.4796,0.3774,0.2279,0.8147,0.6536,0.3244,"{'NONE': 1809, 'CASHFLOW_WEAK': 1102, 'NEGATIVE_EARNINGS': 829}",3740
2020-02-11,3742,0.4796,0.3775,0.2279,0.8146,0.6536,0.3245,"{'NONE': 1810, 'CASHFLOW_WEAK': 1103, 'NEGATIVE_EARNINGS': 829}",3742
2020-02-12,3744,0.4798,0.3777,0.2279,0.8148,0.654,0.3245,"{'NONE': 1811, 'CASHFLOW_WEAK': 1104, 'NEGATIVE_EARNINGS': 829}",3744
2020-02-13,3746,0.4798,0.3777,0.2279,0.8148,0.6541,0.3246,"{'NONE': 1813, 'CASHFLOW_WEAK': 1104, 'NEGATIVE_EARNINGS': 829}",3746
2020-02-14,3747,0.4798,0.3776,0.2277,0.8148,0.654,0.3247,"{'NONE': 1812, 'CASHFLOW_WEAK': 1106, 'NEGATIVE_EARNINGS': 829}",3747
2020-02-17,3748,0.4797,0.3775,0.2277,0.8147,0.654,0.3247,"{'NONE': 1812, 'CASHFLOW_WEAK': 1107, 'NEGATIVE_EARNINGS': 829}",3748
2020-02-18,3748,0.4798,0.3777,0.2277,0.8148,0.6539,0.3249,"{'NONE': 1814, 'CASHFLOW_WEAK': 1106, 'NEGATIVE_EARNINGS': 828}",3748
2020-02-19,3750,0.4798,0.3776,0.2277,0.8148,0.6541,0.3249,"{'NONE': 1814, 'CASHFLOW_WEAK': 1107, 'NEGATIVE_EARNINGS': 829}",3750
2020-02-20,3750,0.4798,0.3776,0.2277,0.8148,0.6541,0.3249,"{'NONE': 1814, 'CASHFLOW_WEAK': 1107, 'NEGATIVE_EARNINGS': 829}",3750
2020-02-21,3753,0.4799,0.3776,0.2278,0.8149,0.6542,0.325,"{'NONE': 1816, 'CASHFLOW_WEAK': 1107, 'NEGATIVE_EARNINGS': 830}",3753
2020-02-24,3754,0.48,0.3776,0.2279,0.8149,0.6543,0.3251,"{'NONE': 1817, 'CASHFLOW_WEAK': 1107, 'NEGATIVE_EARNINGS': 830}",3754
2020-02-25,3754,0.48,0.3776,0.2279,0.8149,0.6543,0.3251,"{'NONE': 1817, 'CASHFLOW_WEAK': 1107, 'NEGATIVE_EARNINGS': 830}",3754
2020-02-26,3754,0.48,0.3777,0.2281,0.8149,0.6541,0.3252,"{'NONE': 1818, 'CASHFLOW_WEAK': 1107, 'NEGATIVE_EARNINGS': 829}",3754
2020-02-27,3754,0.48,0.3776,0.2282,0.8149,0.654,0.3254,"{'NONE': 1819, 'CASHFLOW_WEAK': 1105, 'NEGATIVE_EARNINGS': 830}",3754
2020-02-28,3755,0.4801,0.3775,0.2284,0.8149,0.6541,0.3254,"{'NONE': 1820, 'CASHFLOW_WEAK': 1105, 'NEGATIVE_EARNINGS': 830}",3755
2020-03-02,3754,0.4802,0.3777,0.229,0.8148,0.6541,0.3257,"{'NONE': 1822, 'CASHFLOW_WEAK': 1103, 'NEGATIVE_EARNINGS': 829}",3754
2020-03-03,3753,0.4803,0.3775,0.229,0.8148,0.6542,0.3258,"{'NONE': 1821, 'CASHFLOW_WEAK': 1103, 'NEGATIVE_EARNINGS': 829}",3753
2020-03-04,3750,0.4802,0.3773,0.2289,0.8149,0.6542,0.3257,"{'NONE': 1819, 'CASHFLOW_WEAK': 1103, 'NEGATIVE_EARNINGS': 828}",3750
2020-03-05,3751,0.4804,0.3778,0.2291,0.815,0.6542,0.3261,"{'NONE': 1822, 'CASHFLOW_WEAK': 1104, 'NEGATIVE_EARNINGS': 825}",3751
2020-03-06,3750,0.4806,0.378,0.2292,0.8151,0.6543,0.3263,"{'NONE': 1822, 'CASHFLOW_WEAK': 1103, 'NEGATIVE_EARNINGS': 825}",3750
2020-03-09,3749,0.4806,0.3781,0.2296,0.815,0.6541,0.3263,"{'NONE': 1824, 'CASHFLOW_WEAK': 1100, 'NEGATIVE_EARNINGS': 825}",3749
2020-03-10,3750,0.4807,0.3781,0.2298,0.815,0.6541,0.3267,"{'NONE': 1824, 'CASHFLOW_WEAK': 1101, 'NEGATIVE_EARNINGS': 825}",3750
2020-03-11,3748,0.4809,0.3781,0.23,0.8152,0.6544,0.3269,"{'NONE': 1826, 'CASHFLOW_WEAK': 1098, 'NEGATIVE_EARNINGS': 824}",3748
2020-03-12,3749,0.4811,0.378,0.23,0.8154,0.6545,0.3274,"{'NONE': 1827, 'CASHFLOW_WEAK': 1098, 'NEGATIVE_EARNINGS': 824}",3749
2020-03-13,3750,0.4813,0.3781,0.2306,0.8154,0.6547,0.3275,"{'NONE': 1831, 'CASHFLOW_WEAK': 1095, 'NEGATIVE_EARNINGS': 824}",3750
2020-03-16,3749,0.4813,0.3781,0.2306,0.8155,0.6547,0.3276,"{'NONE': 1830, 'CASHFLOW_WEAK': 1096, 'NEGATIVE_EARNINGS': 823}",3749
2020-03-17,3749,0.4815,0.3784,0.2309,0.8155,0.6545,0.3282,"{'NONE': 1832, 'CASHFLOW_WEAK': 1097, 'NEGATIVE_EARNINGS': 820}",3749
2020-03-18,3749,0.4819,0.3787,0.2314,0.8155,0.6546,0.3291,"{'NONE': 1834, 'CASHFLOW_WEAK': 1095, 'NEGATIVE_EARNINGS': 820}",3749
2020-03-19,3753,0.4818,0.3784,0.2315,0.8154,0.6546,0.3291,"{'NONE': 1837, 'CASHFLOW_WEAK': 1095, 'NEGATIVE_EARNINGS': 821}",3753
2020-03-20,3755,0.4823,0.3787,0.2329,0.8153,0.6545,0.3299,"{'NONE': 1846, 'CASHFLOW_WEAK': 1089, 'NEGATIVE_EARNINGS': 820}",3755
2020-03-23,3758,0.4822,0.3784,0.2332,0.8152,0.6541,0.3301,"{'NONE': 1848, 'CASHFLOW_WEAK': 1091, 'NEGATIVE_EARNINGS': 819}",3758
2020-03-24,3757,0.4827,0.3786,0.234,0.8153,0.6546,0.3311,"{'NONE': 1857, 'CASHFLOW_WEAK': 1084, 'NEGATIVE_EARNINGS': 816}",3757
2020-03-25,3756,0.4831,0.3791,0.2345,0.8153,0.6548,0.3317,"{'NONE': 1860, 'CASHFLOW_WEAK': 1085, 'NEGATIVE_EARNINGS': 811}",3756
2020-03-26,3758,0.4834,0.3792,0.2357,0.8152,0.6545,0.3325,"{'NONE': 1870, 'CASHFLOW_WEAK': 1074, 'NEGATIVE_EARNINGS': 814}",3758
2020-03-27,3761,0.4841,0.3795,0.2374,0.8154,0.6544,0.3338,"{'NONE': 1880, 'CASHFLOW_WEAK': 1070, 'NEGATIVE_EARNINGS': 811}",3761
2020-03-30,3760,0.4853,0.3809,0.2398,0.8153,0.654,0.3363,"{'NONE': 1896, 'CASHFLOW_WEAK': 1054, 'NEGATIVE_EARNINGS': 810}",3760
2020-03-31,3760,0.4874,0.3829,0.2449,0.8153,0.6533,0.3402,"{'NONE': 1927, 'CASHFLOW_WEAK': 1029, 'NEGATIVE_EARNINGS': 804}",3760
2020-04-01,3762,0.4874,0.3809,0.246,0.8152,0.6545,0.3405,"{'NONE': 1935, 'CASHFLOW_WEAK': 1021, 'NEGATIVE_EARNINGS': 806}",3762
2020-04-02,3762,0.4878,0.3811,0.247,0.8152,0.6546,0.3412,"{'NONE': 1939, 'CASHFLOW_WEAK': 1016, 'NEGATIVE_EARNINGS': 807}",3762
2020-04-03,3763,0.4882,0.3815,0.2478,0.8151,0.6546,0.3423,"{'NONE': 1943, 'CASHFLOW_WEAK': 1015, 'NEGATIVE_EARNINGS': 805}",3763
2020-04-07,3760,0.4884,0.3812,0.2483,0.8152,0.6547,0.3428,"{'NONE': 1945, 'CASHFLOW_WEAK': 1011, 'NEGATIVE_EARNINGS': 804}",3760
2020-04-08,3760,0.4888,0.3816,0.2491,0.8153,0.6547,0.3432,"{'NONE': 1953, 'CASHFLOW_WEAK': 1006, 'NEGATIVE_EARNINGS': 801}",3760
2020-04-09,3762,0.4891,0.3818,0.2495,0.8152,0.6547,0.3443,"{'NONE': 1954, 'CASHFLOW_WEAK': 1007, 'NEGATIVE_EARNINGS': 801}",3762
2020-04-10,3763,0.4894,0.3817,0.2511,0.815,0.6538,0.3454,"{'NONE': 1962, 'CASHFLOW_WEAK': 995, 'NEGATIVE_EARNINGS': 806}",3763
2020-04-13,3762,0.4901,0.3821,0.2522,0.8152,0.6544,0.3468,"{'NONE': 1969, 'CASHFLOW_WEAK': 994, 'NEGATIVE_EARNINGS': 799}",3762
2020-04-14,3763,0.4902,0.3816,0.2529,0.8153,0.6542,0.3468,"{'NONE': 1976, 'CASHFLOW_WEAK': 989, 'NEGATIVE_EARNINGS': 798}",3763
2020-04-15,3762,0.4906,0.382,0.2545,0.8155,0.6534,0.3477,"{'NONE': 1989, 'CASHFLOW_WEAK': 974, 'NEGATIVE_EARNINGS': 799}",3762
2020-04-16,3768,0.4909,0.382,0.2551,0.8156,0.6539,0.3482,"{'NONE': 1997, 'CASHFLOW_WEAK': 970, 'NEGATIVE_EARNINGS': 801}",3768
2020-04-17,3771,0.491,0.3816,0.2565,0.8155,0.6529,0.3487,"{'NONE': 2008, 'CASHFLOW_WEAK': 961, 'NEGATIVE_EARNINGS': 802}",3771
2020-04-20,3768,0.49,0.3798,0.2573,0.815,0.6508,0.347,"{'NONE': 2003, 'CASHFLOW_WEAK': 948, 'NEGATIVE_EARNINGS': 817}",3768
2020-04-21,3769,0.4884,0.3761,0.2567,0.8149,0.6493,0.3452,"{'NONE': 1987, 'CASHFLOW_WEAK': 936, 'NEGATIVE_EARNINGS': 846}",3769
2020-04-22,3773,0.4869,0.373,0.2545,0.8151,0.6505,0.3416,"{'NONE': 1973, 'CASHFLOW_WEAK': 929, 'NEGATIVE_EARNINGS': 871}",3773
2020-04-23,3774,0.4841,0.3685,0.2509,0.815,0.6492,0.3369,"{'NONE': 1945, 'CASHFLOW_WEAK': 928, 'NEGATIVE_EARNINGS': 901}",3774
2020-04-24,3773,0.478,0.3614,0.2437,0.8146,0.6438,0.3262,"{'NONE': 1874, 'NEGATIVE_EARNINGS': 967, 'CASHFLOW_WEAK': 932}",3773
2020-04-27,3773,0.4624,0.3404,0.2264,0.8146,0.6288,0.3018,"{'NONE': 1707, 'NEGATIVE_EARNINGS': 1145, 'CASHFLOW_WEAK': 921}",3773
2020-04-28,3766,0.4386,0.3046,0.1945,0.8148,0.6184,0.2608,"{'NEGATIVE_EARNINGS': 1438, 'NONE': 1387, 'CASHFLOW_WEAK': 941}",3766
2020-04-29,3757,0.4063,0.2564,0.1529,0.8142,0.6015,0.2067,"{'NEGATIVE_EARNINGS': 1799, 'NONE': 988, 'CASHFLOW_WEAK': 970}",3757
2020-04-30,3743,0.3713,0.2059,0.1021,0.8119,0.5869,0.1499,"{'NEGATIVE_EARNINGS': 2264, 'CASHFLOW_WEAK': 965, 'NONE': 514}",3743
2020-05-06,3770,0.3772,0.1975,0.1019,0.8109,0.6261,0.1495,"{'NEGATIVE_EARNINGS': 2288, 'CASHFLOW_WEAK': 964, 'NONE': 518}",3770
2020-05-07,3776,0.3774,0.1972,0.1017,0.8108,0.6276,0.1495,"{'NEGATIVE_EARNINGS': 2292, 'CASHFLOW_WEAK': 967, 'NONE': 517}",3776
2020-05-08,3778,0.3774,0.1975,0.1018,0.8108,0.6276,0.1496,"{'NEGATIVE_EARNINGS': 2291, 'CASHFLOW_WEAK': 969, 'NONE': 518}",3778
2020-05-11,3779,0.3775,0.1974,0.1017,0.8109,0.6277,0.1495,"{'NEGATIVE_EARNINGS': 2292, 'CASHFLOW_WEAK': 969, 'NONE': 518}",3779
2020-05-12,3779,0.3775,0.1974,0.1018,0.811,0.6277,0.1496,"{'NEGATIVE_EARNINGS': 2292, 'CASHFLOW_WEAK': 969, 'NONE': 518}",3779
2020-05-13,3782,0.3776,0.1977,0.1018,0.811,0.6277,0.1497,"{'NEGATIVE_EARNINGS': 2292, 'CASHFLOW_WEAK': 971, 'NONE': 519}",3782
2020-05-14,3784,0.3775,0.1975,0.1017,0.8109,0.6277,0.1496,"{'NEGATIVE_EARNINGS': 2294, 'CASHFLOW_WEAK': 971, 'NONE': 519}",3784
2020-05-15,3785,0.3776,0.1976,0.1018,0.811,0.6278,0.1497,"{'NEGATIVE_EARNINGS': 2294, 'CASHFLOW_WEAK': 971, 'NONE': 520}",3785
2020-05-18,3784,0.3776,0.1977,0.1017,0.8109,0.6278,0.1498,"{'NEGATIVE_EARNINGS': 2293, 'CASHFLOW_WEAK': 970, 'NONE': 521}",3784
2020-05-19,3783,0.3776,0.1978,0.1018,0.8108,0.6279,0.1498,"{'NEGATIVE_EARNINGS': 2292, 'CASHFLOW_WEAK': 970, 'NONE': 521}",3783
2020-05-20,3785,0.3778,0.198,0.1022,0.811,0.6276,0.15,"{'NEGATIVE_EARNINGS': 2290, 'CASHFLOW_WEAK': 971, 'NONE': 524}",3785
2020-05-21,3786,0.3778,0.198,0.1022,0.8108,0.6281,0.15,"{'NEGATIVE_EARNINGS': 2291, 'CASHFLOW_WEAK': 971, 'NONE': 524}",3786
2020-05-22,3789,0.3779,0.1981,0.1025,0.811,0.628,0.1501,"{'NEGATIVE_EARNINGS': 2290, 'CASHFLOW_WEAK': 971, 'NONE': 528}",3789
2020-05-25,3789,0.3781,0.1984,0.1027,0.811,0.6279,0.1505,"{'NEGATIVE_EARNINGS': 2286, 'CASHFLOW_WEAK': 974, 'NONE': 529}",3789
2020-05-26,3789,0.3782,0.1986,0.1028,0.811,0.6279,0.1507,"{'NEGATIVE_EARNINGS': 2284, 'CASHFLOW_WEAK': 975, 'NONE': 530}",3789
2020-05-27,3783,0.3782,0.1984,0.1028,0.8111,0.6281,0.1507,"{'NEGATIVE_EARNINGS': 2282, 'CASHFLOW_WEAK': 972, 'NONE': 529}",3783
2020-05-28,3786,0.3783,0.1984,0.1029,0.8112,0.6283,0.1509,"{'NEGATIVE_EARNINGS': 2283, 'CASHFLOW_WEAK': 973, 'NONE': 530}",3786
2020-05-29,3785,0.3783,0.1986,0.1031,0.8111,0.6279,0.1509,"{'NEGATIVE_EARNINGS': 2281, 'CASHFLOW_WEAK': 972, 'NONE': 532}",3785
2020-06-01,3783,0.3786,0.199,0.1037,0.8112,0.6276,0.1512,"{'NEGATIVE_EARNINGS': 2277, 'CASHFLOW_WEAK': 970, 'NONE': 536}",3783
2020-06-02,3789,0.3786,0.199,0.1036,0.8111,0.6281,0.1513,"{'NEGATIVE_EARNINGS': 2282, 'CASHFLOW_WEAK': 971, 'NONE': 536}",3789
2020-06-03,3789,0.3787,0.1991,0.1036,0.8113,0.6283,0.1514,"{'NEGATIVE_EARNINGS': 2280, 'CASHFLOW_WEAK': 972, 'NONE': 537}",3789
2020-06-04,3789,0.3786,0.1988,0.1037,0.8112,0.6284,0.1512,"{'NEGATIVE_EARNINGS': 2282, 'CASHFLOW_WEAK': 970, 'NONE': 537}",3789
2020-06-05,3791,0.3787,0.1992,0.1037,0.8109,0.6283,0.1513,"{'NEGATIVE_EARNINGS': 2282, 'CASHFLOW_WEAK': 971, 'NONE': 538}",3791
2020-06-08,3795,0.3788,0.1992,0.1039,0.8108,0.6288,0.1513,"{'NEGATIVE_EARNINGS': 2284, 'CASHFLOW_WEAK': 971, 'NONE': 540}",3795
2020-06-09,3798,0.3789,0.1992,0.1038,0.811,0.629,0.1513,"{'NEGATIVE_EARNINGS': 2286, 'CASHFLOW_WEAK': 972, 'NONE': 540}",3798
2020-06-10,3798,0.3788,0.1991,0.1038,0.8108,0.6288,0.1513,"{'NEGATIVE_EARNINGS': 2286, 'CASHFLOW_WEAK': 972, 'NONE': 540}",3798
2020-06-11,3797,0.3789,0.1994,0.1039,0.8109,0.6289,0.1514,"{'NEGATIVE_EARNINGS': 2284, 'CASHFLOW_WEAK': 972, 'NONE': 541}",3797
2020-06-12,3798,0.3789,0.1993,0.1039,0.8109,0.629,0.1515,"{'NEGATIVE_EARNINGS': 2284, 'CASHFLOW_WEAK': 972, 'NONE': 542}",3798
2020-06-15,3801,0.3791,0.1992,0.1046,0.8111,0.629,0.1517,"{'NEGATIVE_EARNINGS': 2286, 'CASHFLOW_WEAK': 970, 'NONE': 545}",3801
2020-06-16,3806,0.3791,0.1989,0.1045,0.8112,0.6291,0.1517,"{'NEGATIVE_EARNINGS': 2291, 'CASHFLOW_WEAK': 970, 'NONE': 545}",3806
2020-06-17,3804,0.3793,0.1992,0.1047,0.8113,0.6295,0.1518,"{'NEGATIVE_EARNINGS': 2289, 'CASHFLOW_WEAK': 969, 'NONE': 546}",3804
2020-06-18,3807,0.3793,0.1994,0.1048,0.8111,0.6292,0.152,"{'NEGATIVE_EARNINGS': 2289, 'CASHFLOW_WEAK': 971, 'NONE': 547}",3807
2020-06-19,3809,0.3794,0.1993,0.1049,0.8113,0.6295,0.152,"{'NEGATIVE_EARNINGS': 2290, 'CASHFLOW_WEAK': 972, 'NONE': 547}",3809
2020-06-22,3809,0.3794,0.1997,0.1048,0.8111,0.6293,0.1521,"{'NEGATIVE_EARNINGS': 2287, 'CASHFLOW_WEAK': 975, 'NONE': 547}",3809
2020-06-23,3808,0.3796,0.1996,0.105,0.8111,0.63,0.1522,"{'NEGATIVE_EARNINGS': 2287, 'CASHFLOW_WEAK': 973, 'NONE': 548}",3808
2020-06-24,3807,0.3799,0.2002,0.1053,0.8113,0.63,0.1526,"{'NEGATIVE_EARNINGS': 2283, 'CASHFLOW_WEAK': 973, 'NONE': 551}",3807
2020-06-29,3811,0.3797,0.2001,0.1054,0.8109,0.6294,0.1527,"{'NEGATIVE_EARNINGS': 2284, 'CASHFLOW_WEAK': 975, 'NONE': 552}",3811
2020-06-30,3807,0.3802,0.2007,0.1062,0.8111,0.6298,0.1532,"{'NEGATIVE_EARNINGS': 2274, 'CASHFLOW_WEAK': 974, 'NONE': 559}",3807
2020-07-01,3818,0.38,0.2002,0.1062,0.8108,0.6298,0.1529,"{'NEGATIVE_EARNINGS': 2285, 'CASHFLOW_WEAK': 976, 'NONE': 557}",3818
2020-07-02,3820,0.3801,0.2002,0.1062,0.8108,0.6303,0.153,"{'NEGATIVE_EARNINGS': 2285, 'CASHFLOW_WEAK': 977, 'NONE': 558}",3820
2020-07-03,3823,0.3801,0.2002,0.1062,0.8109,0.6303,0.1529,"{'NEGATIVE_EARNINGS': 2287, 'CASHFLOW_WEAK': 978, 'NONE': 558}",3823
2020-07-06,3823,0.3801,0.2002,0.1061,0.811,0.6305,0.153,"{'NEGATIVE_EARNINGS': 2287, 'CASHFLOW_WEAK': 978, 'NONE': 558}",3823
2020-07-07,3822,0.3802,0.2003,0.106,0.8111,0.6306,0.153,"{'NEGATIVE_EARNINGS': 2287, 'CASHFLOW_WEAK': 979, 'NONE': 556}",3822
2020-07-08,3828,0.3802,0.2006,0.106,0.8111,0.6305,0.1531,"{'NEGATIVE_EARNINGS': 2288, 'CASHFLOW_WEAK': 982, 'NONE': 558}",3828
2020-07-09,3830,0.3803,0.2006,0.1059,0.8112,0.6305,0.1531,"{'NEGATIVE_EARNINGS': 2289, 'CASHFLOW_WEAK': 983, 'NONE': 558}",3830
2020-07-10,3832,0.3803,0.2006,0.1057,0.8113,0.6308,0.1532,"{'NEGATIVE_EARNINGS': 2291, 'CASHFLOW_WEAK': 984, 'NONE': 557}",3832
2020-07-13,3835,0.3804,0.2008,0.1059,0.8114,0.6308,0.1532,"{'NEGATIVE_EARNINGS': 2293, 'CASHFLOW_WEAK': 983, 'NONE': 559}",3835
2020-07-14,3838,0.3804,0.2009,0.1059,0.8113,0.6309,0.1531,"{'NEGATIVE_EARNINGS': 2293, 'CASHFLOW_WEAK': 984, 'NONE': 561}",3838
2020-07-15,3837,0.3805,0.2014,0.1059,0.8114,0.6308,0.1533,"{'NEGATIVE_EARNINGS': 2290, 'CASHFLOW_WEAK': 985, 'NONE': 562}",3837
2020-07-16,3839,0.3807,0.2016,0.1059,0.8117,0.6309,0.1535,"{'NEGATIVE_EARNINGS': 2287, 'CASHFLOW_WEAK': 987, 'NONE': 565}",3839
2020-07-17,3843,0.3807,0.2015,0.1058,0.8117,0.631,0.1536,"{'NEGATIVE_EARNINGS': 2290, 'CASHFLOW_WEAK': 988, 'NONE': 565}",3843
2020-07-20,3844,0.381,0.2019,0.1062,0.8119,0.631,0.1538,"{'NEGATIVE_EARNINGS': 2290, 'CASHFLOW_WEAK': 985, 'NONE': 569}",3844
2020-07-21,3847,0.3812,0.2023,0.1066,0.8121,0.631,0.1541,"{'NEGATIVE_EARNINGS': 2289, 'CASHFLOW_WEAK': 986, 'NONE': 572}",3847
2020-07-22,3853,0.3816,0.2028,0.1069,0.8123,0.6313,0.1547,"{'NEGATIVE_EARNINGS': 2289, 'CASHFLOW_WEAK': 985, 'NONE': 579}",3853
2020-07-23,3855,0.3816,0.2026,0.1069,0.8122,0.6318,0.1547,"{'NEGATIVE_EARNINGS': 2290, 'CASHFLOW_WEAK': 986, 'NONE': 579}",3855
2020-07-24,3857,0.3817,0.2028,0.1071,0.8123,0.6317,0.1548,"{'NEGATIVE_EARNINGS': 2291, 'CASHFLOW_WEAK': 987, 'NONE': 579}",3857
2020-07-27,3859,0.382,0.2039,0.1074,0.8122,0.631,0.1557,"{'NEGATIVE_EARNINGS': 2288, 'CASHFLOW_WEAK': 989, 'NONE': 582}",3859
2020-07-28,3858,0.3827,0.2051,0.1079,0.812,0.6315,0.1566,"{'NEGATIVE_EARNINGS': 2280, 'CASHFLOW_WEAK': 988, 'NONE': 590}",3858
2020-07-29,3861,0.3828,0.2048,0.1082,0.812,0.6321,0.1569,"{'NEGATIVE_EARNINGS': 2277, 'CASHFLOW_WEAK': 992, 'NONE': 592}",3861
2020-07-30,3864,0.3832,0.2055,0.1088,0.8121,0.6319,0.1575,"{'NEGATIVE_EARNINGS': 2275, 'CASHFLOW_WEAK': 989, 'NONE': 600}",3864
2020-07-31,3869,0.3841,0.2086,0.1094,0.8121,0.6311,0.1593,"{'NEGATIVE_EARNINGS': 2261, 'CASHFLOW_WEAK': 998, 'NONE': 610}",3869
2020-08-03,3869,0.3842,0.2075,0.1098,0.812,0.6323,0.1596,"{'NEGATIVE_EARNINGS': 2262, 'CASHFLOW_WEAK': 995, 'NONE': 612}",3869
2020-08-04,3870,0.3847,0.2086,0.1103,0.8121,0.6325,0.1602,"{'NEGATIVE_EARNINGS': 2256, 'CASHFLOW_WEAK': 996, 'NONE': 618}",3870
2020-08-05,3872,0.385,0.209,0.1105,0.8122,0.6322,0.161,"{'NEGATIVE_EARNINGS': 2253, 'CASHFLOW_WEAK': 996, 'NONE': 623}",3872
2020-08-06,3876,0.3853,0.2103,0.1109,0.812,0.632,0.1615,"{'NEGATIVE_EARNINGS': 2250, 'CASHFLOW_WEAK': 997, 'NONE': 629}",3876
2020-08-07,3876,0.3857,0.2109,0.1114,0.8119,0.6321,0.1623,"{'NEGATIVE_EARNINGS': 2243, 'CASHFLOW_WEAK': 997, 'NONE': 636}",3876
2020-08-10,3880,0.3867,0.2129,0.1124,0.8122,0.632,0.1639,"{'NEGATIVE_EARNINGS': 2238, 'CASHFLOW_WEAK': 994, 'NONE': 648}",3880
2020-08-11,3880,0.3878,0.2148,0.1141,0.8121,0.6325,0.1656,"{'NEGATIVE_EARNINGS': 2227, 'CASHFLOW_WEAK': 995, 'NONE': 658}",3880
2020-08-12,3883,0.3884,0.2149,0.1153,0.8121,0.6335,0.1664,"{'NEGATIVE_EARNINGS': 2219, 'CASHFLOW_WEAK': 996, 'NONE': 668}",3883
2020-08-13,3885,0.3888,0.2155,0.1155,0.812,0.6338,0.1669,"{'NEGATIVE_EARNINGS': 2209, 'CASHFLOW_WEAK': 1001, 'NONE': 675}",3885
2020-08-14,3885,0.3892,0.2161,0.1163,0.8121,0.6335,0.1677,"{'NEGATIVE_EARNINGS': 2207, 'CASHFLOW_WEAK': 998, 'NONE': 680}",3885
2020-08-17,3889,0.3908,0.2222,0.1178,0.812,0.6313,0.1708,"{'NEGATIVE_EARNINGS': 2171, 'CASHFLOW_WEAK': 1013, 'NONE': 705}",3889
